Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/10/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,97.44552502,94.65125879,100.3943906,103.7787094,108.2936884,104.711564,118.2080184,120.9876974,128.3974447,133.6653704,141.8804934,151.8299327,173.4947604,198.5701733,227.3634428,240.0830336,246.486774,307.0163691,348.806605,394.6372562,442.5429829,401.6960422,362.6218506,324.3964841,323.3734316,308.6486251,351.0294899,372.7798512,377.1555059,361.1546293,361.3281889,332.4189598,324.1374038,220.0697268,265.2322565,325.7789408,421.3392708,445.8772703,465.909801,414.6793898,397.4826588,395.3295318,389.542711,429.7878437,451.6687159,511.6164222,685.9545322,825.6665976,902.0700258,905.1317861,951.6879611,971.633329,1136.871406,1210.388014,1315.804535,1336.883349,1410.527571,1568.201541,1710.510097
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.1728912,575.6439745,513.0359437,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.0492288,279.6204249,308.4087767,321.7266063,380.5073398,433.2349766,476.55213,543.1107024,721.7686908,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1242.769643,1281.363661
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,111.3424797,109.4603875,109.4812246,117.8234883,123.6458082,134.304155,138.8429544,144.0118,157.1899307,142.2652037,102.6789615,135.8486521,69.23332737,94.35853117,78.11199364,,,,,,,,,,,,,,,,,,,254.1164819,270.5429925,322.9317876,319.2863717,304.764607,268.9904186,295.9033277,302.5771636,321.1503013,338.9872627,362.3357077,408.5138263,474.1112278,539.7501687,631.5248421,745.6091807,738.0547836,785.5022829,882.2754926,950.880346,1013.420401,1093.496191,1162.90492,1269.591257,1385.25998,1512.12671
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,279.4721422,293.9329065,358.782246,592.1359723,1576.153983,999.4160647,735.0979454,682.6167895,784.6510869,729.0358604,652.865121,688.3036078,666.3502247,612.9272486,657.3721885,502.0652706,489.81851,499.7730531,621.9818958,580.3525842,549.8555066,644.7808349,638.4981856,619.6791252,715.1764427,724.8565826,843.0018731,842.2497361,801.1040397,831.9946255,796.8881748,735.0262947,826.9452801,1015.724172,1131.140005,1214.556667,1168.448531,1374.452153,1428.120516,1311.999002,1516.811869,1735.018358,1788.505421,1715.765331,1642.762597,1542.57525,1584.807446,1625.57597,1625.2861
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,241.5580352,243.8511741,246.0915204,253.9975535,268.7019059,276.220838,299.2075392,353.3555276,314.6755178,348.091536,363.166455,441.1046629,517.7086894,546.0499284,710.9469479,753.6152715,681.7751919,1012.624318,1131.004427,1354.059662,1584.520636,1882.919106,2013.241868,2044.99721,2336.641267,2651.530173,3150.620305,3600.028589,4249.210759,4770.712243,5396.530162,5461.73772,5949.711727,6411.928051,7092.237743,7450.762581,7862.180001,8742.247984,8867.382636,9322.626552,9836.195828,10660.41194,11011.37931,10631.40714,11424.97322,12329.66118,13883.42353,15152.13488,16465.05014,15783.58386,15643.56682,16557.69072,16044.11613,16878.19046,18057.61531,18286.31939,18575.75173,19060.57072,19829.42832
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,158.2113022,93.83175915,106.1310977,146.3030553,123.5901265,108.7103618,133.4535641,161.1206722,198.3609697,243.3388027,279.1251975,300.7648371,323.5961525,405.8829266,561.5671868,615.2014185,830.6991851,1050.898003,1398.478756,1773.526846,1704.469739,1870.338734,1977.641636,2180.494844,2390.673152,2457.327997,2803.368764,3510.99002,4686.137325,5736.903807,6516.305759,7523.477002,8001.540992,8740.945603,10205.80747,12332.97935,13137.90807,12131.8747,8085.323528,10409.32689,11947.57913,11252.90755,12782.52553,14209.38852,15907.66583,18639.52221,20888.38015,23060.70788,20430.63946,18291.9196,22086.95292,24079.78852,24358.78218,25890.01867,27811.36638,27105.07623,27608.24743,29742.83886,31362.75147
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,4443.405272,4571.181955,4230.847778,4207.811316,4019.763075,3860.547892,4858.710663,5224.929421,5971.825292,13521.70951,11768.52589,12093.32405,12253.76032,12663.44797,19092.95757,20924.25788,17408.55451,14312.37312,13233.89841,13132.76511,12356.90714,9771.098609,11535.21619,10169.00586,11617.15642,8794.631229,5419.590831,,,,16932.35698,19358.79284,17748.47424,14167.25481,15434.16879,18439.90039,16588.72787,17846.32606,22148.06767,27012.19027,35590.70407,42782.09235,45782.83864,55495.23113,37539.25602,38577.38166,48618.88229,51978.99848,49388.1094,44062.3051,29869.52939,27653.1644,29474.54143,34243.95291
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,358.2097992,364.41566,405.6619565,396.3560576,430.4601424,448.3663357,478.1460184,478.2186565,503.455697,547.2260507,580.4057669,628.4747427,693.632654,884.459878,1150.443666,1207.777155,1306.991148,1393.799628,1545.01687,1788.711562,2093.472867,2362.643923,2164.579589,1867.705465,1842.807618,1864.870148,1835.965701,1889.620031,2096.195488,2246.598133,2595.255483,3162.361024,2892.09561,3288.75867,3700.537416,3851.296656,4106.364438,4427.658542,4388.55923,3864.27577,4223.899312,4065.610854,3567.26183,3582.732764,4068.40167,4881.689304,5659.584379,6632.470321,7673.023299,7106.037595,8760.299195,9861.548467,9815.650853,9927.199022,10050.95922,8449.223414,8131.541009,8959.802025,8527.550215
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,489.9576071,641.7386315,468.3050387,278.393228,148.9652882,172.523209,203.2559698,234.7642311,250.6042183,287.3949673,325.9410612,363.8796019,378.4281472,345.9213648,248.8390431,277.8098415,325.1869982,326.9419076,320.0615179,362.8214135,417.9285042,475.6107135,590.6327074,710.344815,900.3236718,948.6539323,1140.599205,1378.361365,1581.395403,1825.665113,1998.335215,2134.704224,2308.802616,2423.846203,2567.543217
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.242531,996.9039068,1012.643881,1605.368607,1899.651628,2446.529954,2820.487845,3321.296325,3791.605517,4305.642946,4669.577803,4640.379461,4491.637259,4422.387076,4579.459593,4576.390746,4627.657988,4573.536073,4632.312707,5217.471718,6134.13043,7371.100639,7756.744069,7703.389472,7985.854941,7923.851717,7712.062848,7649.832611,7634.946544,7838.343385,8269.787676
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.8328947,306.7103554,306.473737,243.0893405,286.0649989,294.8930368,336.1156743,396.6017613,478.3999379,470.9476196,513.4456986,596.8970811,657.9362563,721.9300554,721.1827948,710.3838577,714.6233922,698.7017644,674.2094847
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6514.321504,7040.780942,7284.934382,6447.144638,5892.617612,5161.683342,5536.868265,5998.16161,5243.590481,6819.033114,7142.774452,6266.490972,3703.048308,4673.143913,5800.597969,8163.010778,9336.35667,11300.19134,14382.57629,10275.26656,12064.78069,5554.179164,13025.28139,10363.78949,6466.91027,4337.919139,4038.970683,5792.06511,7235.028115
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,821.2879791,942.5501522,1123.473638,1310.972019,1486.569886,1596.42877,1698.529331,1845.426368,2015.616064,2368.020367,2566.846638,2882.098342,3207.154123,3756.218844,3920.276253,4253.040872,4271.271781,4400.395074,4646.081569,4741.341211,4778.039395,5128.397288,5321.028994,5323.375357,5047.027828,5050.875503,5502.487593,5897.546642,6216.823627,6860.323872,7632.043989,7568.453414,7425.026672,8037.472967,8227.394082,8139.892046,8343.795374,8650.818281,9160.734157,9377.886858,10003.25987,10315.02608
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,370.9095497,382.1329805,425.3051143,417.6644169,453.0309355,470.2744801,502.4555939,502.5579761,527.6910905,576.3055513,612.0783475,667.4065546,731.8845202,936.0551164,1188.261571,1215.703963,1319.891763,1418.092985,1574.165386,1835.32033,2161.969604,2438.900131,2226.27988,1920.631317,1898.77583,1915.847522,1891.249878,1957.48304,2164.929167,2319.051948,2665.290515,3220.181866,2989.961547,3379.420685,3796.35294,3981.403949,4238.56207,4573.215986,4543.360224,4037.995458,4389.801652,4235.013334,3748.739033,3779.711304,4300.40895,5134.447776,5946.130227,6922.367591,7951.528389,7386.953826,9058.33022,10184.85262,10177.56297,10316.48882,10405.4843,8856.928817,8561.875358,9397.620709,9023.504823
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,297.7361672,293.7020895,284.9796074,261.0188653,253.4073816,276.1071956,292.6183004,311.7358535,313.7602251,312.8334172,318.0664858,312.8161731,276.0965812,267.8269502,242.3416071,269.2882216,288.6641874,297.3085242,296.9510711,293.0751518,323.6997051,300.9313541,318.6768961,352.7048519,395.1168989,453.02676,517.9797525,606.093558,735.2844136,716.4826284,804.0226443,901.5127161,940.3088576,994.3154133,1055.078521,1019.805505,996.4319781,1092.653966,1042.156886
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.2134818,289.9273035,307.5872024,311.6408655,274.5162652,264.5242797,210.3719457,233.0738967,257.4149429,264.0298527,274.2514123,270.7532398,314.4420326,286.6555751,296.7831969,313.6924307,350.3443601,390.9657395,428.4090736,501.4508832,597.4223479,595.788536,638.2310085,696.4949413,733.2472295,783.1790758,822.0262039,790.8911312,737.0070615,766.5172164,811.1785367
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,4236.731434,4827.348498,5640.464314,7354.102368,8440.313295,10512.30818,11386.64824,12413.95109,17494.22129,19764.35327,20661.61427,19500.67423,19674.79392,19561.54055,18590.67005,19388.7055,28279.87836,37821.7246,41301.06548,39368.72709,49375.32528,50898.59125,55195.67926,55816.66368,64028.07558,78641.88456,79878.5649,72208.93467,76745.42233,81297.14349,74853.93873,74267.48649,79359.80467,89851.97716,100265.9551,105414.442,114390.5997,130655.637,143255.9816,126082.4926,141200.38,158156.5998,149010.2249,173058.3174,178845.631,167290.94,165028.245,,
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,142.7796219,142.8381706,138.5366674,117.0720435,120.7143702,152.8527442,153.8987237,159.5059914,150.8967077,160.9130822,183.9274715,185.8598893,196.422933,216.9949584,264.7462357,275.6276193,256.2867154,287.5616366,188.0584942,227.5098268,267.668684,289.1306894,307.6383031,328.6504293,378.9371896,369.5819417,390.3507589,401.4771924,413.4549969,408.450843,463.6186318,513.2585353,547.0547194,576.7800126,647.5790491,714.2334273,756.6570729,817.064349,850.8114206,838.8838674,869.6965166,832.8034402,867.4912137,982.1956459,1065.784437,1248.698185,1435.817177,1630.388906,2037.322103,2090.401826,2799.648876,3200.833829,3350.521876,3610.289363,3819.25353,3843.780672,3886.291502,4104.630983,4102.48135
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,126.0887717,111.3155553,115.9956325,121.6910876,132.2001329,142.9952294,145.194592,150.9830184,176.1257332,219.2937736,237.0161273,249.8642255,278.947633,306.4663819,341.1052249,412.5660963,501.8553198,486.6388115,442.3180689,417.2383954,429.8046067,434.3580818,461.0265173,469.120044,462.0037301,484.6936905,452.6655661,462.3151308,454.6713618,486.3373011,534.9321528,574.8469328,581.3519885,514.1868687,549.4314341,566.6184106,564.1216763,598.3375993,675.0861358,762.031947,869.1577077,1027.197493,1238.871477,1366.377002,1377.377483,1659.708394,1845.607867,1907.161615,1962.132293,2040.165511,1995.940544,2049.093225,2187.498829,2218.899749
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,145.3071341,138.1047412,141.4762779,148.9211619,161.9525078,174.3769247,176.1890579,176.813635,182.5926244,199.1950099,213.3681384,224.6846543,245.4456662,303.4403218,379.4184466,410.698383,435.2678535,479.9719141,510.7847764,595.6031615,685.3304733,758.8885844,735.3705331,696.3049485,692.7738407,715.3482002,726.8033441,729.9805223,769.9858373,780.4311679,863.1921579,902.8077188,876.7874463,915.9834272,975.1295986,1073.948764,1153.485994,1201.541525,1149.211394,1104.879698,1188.302314,1185.217809,1192.951886,1325.675287,1552.808051,1827.584855,2146.884346,2625.251832,3110.293934,2996.866742,3588.572251,4182.327928,4404.946735,4608.142466,4719.202757,4418.263656,4378.157291,4743.063862,4967.752987
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,41.30006857,41.85684674,48.16180991,53.08807359,57.46966984,59.50183824,60.20304443,61.58420197,62.46386913,65.57917333,66.80618939,72.65921117,75.12413661,109.8775714,133.4172482,128.8435085,123.7130254,157.3476623,210.685201,222.7296138,321.9994527,315.1316224,246.4002782,266.1883772,223.6426724,176.0182531,204.177833,252.3029106,288.4060903,297.2614225,350.0608392,404.1970899,466.2744404,458.5535585,471.8417914,527.6998379,489.1318193,507.1004656,464.8063925,451.9271579,436.488352,405.6053137,382.1901735,573.6537676,753.3807868,842.8130532,904.6034022,863.7796315,884.9626748,890.9963833,1183.42153,1391.341435,1329.274971,1245.247919,1279.494446,1219.177853,1119.719758,1232.786919,1324.282768
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,166.8714983,153.7563009,159.1901446,168.6043672,181.9198249,198.4379577,215.098969,212.3910773,211.8996696,231.2948321,256.6606924,279.1827388,313.5251908,390.2623596,450.9149037,487.0501019,523.0152141,598.2840352,614.4319032,723.7079926,809.0337947,845.6192156,852.2012928,775.7943484,805.3097595,848.5656373,889.036966,922.5970892,1000.80485,1045.014038,1099.815294,1195.487032,1103.937737,1132.665694,1276.389673,1542.12446,1683.528413,1745.577589,1665.228819,1525.625861,1662.98847,1706.404737,1795.529416,2033.059629,2429.058181,2913.863558,3494.500189,4375.743129,5406.477925,5192.328329,6190.070105,7501.204161,7976.080385,8546.809792,8799.331608,8192.175446,8142.694211,8943.25321,9684.104621
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.796099,2328.153808,2830.737533,3166.895648,3113.546428,3297.354701,3530.147337,4146.987928,5505.535669,6706.966998,7863.162009,9240.642548,12297.91535,14961.56818,11837.39103,11984.86857,14357.73523,14341.18163,15693.78673,16545.12267,14291.90642,14982.53305,16809.64826,19089.70751
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2242.015817,2222.366366,2311.798849,2441.038555,2755.633117,2780.092719,2900.433218,2909.660629,3175.367369,3658.900683,4449.540387,4591.747503,5680.129895,7709.729387,9282.808109,9008.02789,9825.238266,10855.98186,13493.85258,15740.2875,17113.84225,14324.89197,13034.81166,12810.21883,12554.41718,12921.95842,18789.65708,23234.56658,26108.34396,27556.36359,34645.14324,37007.43875,40965.74432,41479.0872,45481.8922,52831.25237,52571.93499,47042.34711,47584.46439,51654.4028,48735.99549,48179.42085,52930.64115,65445.88503,75716.35108,80289.69641,89739.7117,106018.4928,114293.8433,103198.6693,104965.3061,115761.5077,106749.0136,113625.1329,118823.6484,100428.368,101305.5277,104498.7387,114340.4987
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.270854,2429.591085,2682.316453,2977.148772,3151.325802,3352.731296,3572.80513,4132.349207,5134.905694,6351.080125,7558.742006,9667.9757,14044.01589,16348.53121,12219.37379,11326.21947,13702.68947,13822.80559,15032.28201,15716.36907,13639.69412,14133.68295,15684.55852,18088.92725
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,4500.979981,4298.019639,4752.468221,4757.717993,5133.769741,6299.068637,7074.266348,8063.076263,9368.368638,10562.3381,13466.38275,15195.97138,16585.17052,18147.33624,18106.32572,17967.43203,16460.21462,15513.46901,15710.08693,15552.95038,16315.36363,17808.90151,22446.33637,25043.01895,29950.77311,36352.91846,40597.55748,40796.96183,52253.15531,66644.38534,76291.84749,89287.45402,93777.1068,75340.98698,73954.95677,81208.88207,86355.40765
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,164.800779,158.9236674,181.1827374,196.531336,201.2620264,206.4489746,196.3145185,202.8572717,212.7508141,232.1259723,246.0157693,265.2076804,302.564328,364.6361493,439.0123089,502.7566928,524.1785503,590.2319357,690.1707643,809.6277717,1078.838678,861.7975826,836.4355766,750.0216766,668.3852422,660.9467066,840.0113601,920.5915673,1066.330253,1071.177343,1206.011838,1266.849441,1299.421679,1199.319377,1326.941304,1432.310151,1561.129441,1396.769917,1472.38562,1447.968739,1334.943051,1339.293577,1416.488158,1725.458038,1952.90183,2018.025743,2196.01219,2499.259938,2890.360083,2866.924199,2839.925168,3046.949136,2912.658275,3121.681176,3171.699192,2875.257985,2897.66344,3036.171062,3237.883368
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,12479.72526,13812.71818,16733.62161,21422.84116,22706.54174,28253.15478,28809.74424,31432.86944,38353.80593,45839.89897,51528.54723,44369.56135,41380.8619,38884.99772,36384.24961,37557.26542,52174.84206,63051.82375,68448.27627,68592.96541,84289.55954,83738.35455,91647.98265,85399.05868,89380.57478,101910.1086,101237.2577,90798.66435,92995.90636,91257.67202,82367.99128,82273.63617,88576.50619,108259.4931,122691.6374,124193.6056,134044.7012,169961.3839,185721.7942,154762.1994,150585.4489,168785.9408,157515.8991,177593.3519,189170.8957,165920.2236,169904.1821,166726.0519,
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.988491,462.1697494,528.1804344,465.0539664,321.0262233,354.0037982,407.7348445,458.6778168,548.2896867,720.9409321,831.2052862,950.6482044,1230.434685,1695.972811,1525.526119,1958.133697,2363.593749,2446.725316,2668.683032,2674.116332,2179.233625,2272.405707,2724.493093,3189.355812
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,131.993036,133.8475815,138.1198491,138.4071657,142.6593399,144.484655,152.1078201,157.4763871,165.4784551,165.011573,169.0705601,177.49841,193.1285548,231.4361855,261.0353414,302.1494676,280.6790389,294.9339882,324.3844957,408.9374277,463.731466,400.7056031,381.8658013,369.4728714,300.5340906,283.9858034,314.7460511,240.9554524,223.0112764,221.682033,265.6761189,222.1537443,245.8643162,265.9345074,227.8369055,234.4940582,287.3565596,247.1294102,252.4652058,243.2527515,245.9390659,278.5557032,262.2859481,316.7998965,245.1235876,274.8197023,292.1507288,377.8481567,470.7331598,415.6894034,412.7309341,454.9630874,443.9047493,461.7209205,452.4615431,402.0883118,400.0362751,448.4007965,460.7527808
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,268.2949363,273.3510167,282.2229118,328.1234382,598.8709111,670.8712788,723.0164365,695.8103339,803.7299061,875.4117511,963.8417858,1064.057578,1205.651953,1328.606757,1431.623341,1569.963504,1737.700111,1926.24223,2011.869392,2154.228846,2234.579866,3039.334623,3049.197616,3475.983305,3941.431136,3639.966576,4809.963115,5574.451876,6614.159147,6636.412416,7076.662423,7291.42764,7265.613656,7928.457365,8499.365762,9033.390413,9282.723553,9801.624542,10223.63649
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,247.6025781,267.97005,299.8116613,336.4044399,400.4194334,523.4604771,924.0756931,980.9593884,1183.969781,1333.167458,1374.810656,1741.92636,2173.948412,2175.204145,2108.454236,2074.328703,2035.711847,2003.54444,1989.349849,1774.714813,1711.943075,1713.825592,2166.16809,2124.602586,2272.329766,2234.020826,2276.442311,2476.938931,2747.153004,2795.070885,2665.394271,2801.067559,3066.471128,3020.84387,2953.286733,3264.427724,3737.556254,4409.683838,5055.549386,5867.603047,7160.393699,6267.591181,7172.828684,8331.948772,8895.135438,8667.951716,8540.723351,7388.593939,7264.079568,7422.027903,8056.950434
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,345.2305591,363.3932056,378.153486,409.0456095,469.4761149,494.9703735,534.2737371,565.6334089,606.2111202,650.3117141,689.7949287,738.5583789,826.4773653,981.4591048,1242.090214,1476.313068,1453.670648,1301.324726,1589.273714,2034.989007,3027.37505,3803.030871,2597.982757,2147.719765,2478.210836,2569.239747,1733.91315,1862.886204,2247.981497,2687.914812,3112.268706,3661.947879,4170.623287,5650.026286,5854.417857,3928.223926,4412.116345,5289.167988,5481.181497,6157.192475,7157.8145,7544.568648,7593.137793,7075.369643,7484.486542,8277.671251,9068.294387,9642.680605,10016.5713,8002.972106,9271.398233,10203.42085,10241.72792,10725.18332,10922.37605,9605.952351,8739.142471,9281.101483,9698.084187
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,972.6272223,1047.707633,1196.623578,1234.893454,1144.679519,1392.380194,1493.443672,1603.520632,1588.782191,1660.129889,1704.549211,1849.182658,1995.966366,2152.165688,2382.821016,2193.774365,2106.820614,2158.672254,2141.461238,2185.83532,2239.354751,2381.804468,2373.683029,2410.870842,2496.083825,2580.91703,2689.98769,2719.918468,2713.2,2926.748394,3064.872371,3265.520038,3351.027433,3202.597107,3128.4998,3368.804018,3516.71432,3621.174095
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,149.9264179,142.3396242,145.363556,151.7219341,167.5387233,179.7120512,181.1669798,182.3225439,188.409312,205.3665348,220.5610118,232.019899,253.6869336,314.4924749,393.6938623,425.4117388,451.8686099,498.1629305,528.8220423,619.0244789,714.3181725,794.3214199,768.6011516,727.7243575,725.6928379,750.2754929,762.5405853,767.126024,809.9504803,822.4679314,910.9847204,954.1240652,929.4065339,973.4273161,1042.612341,1149.152288,1234.734026,1287.548238,1230.749359,1183.72819,1272.373462,1272.598192,1281.568055,1427.160709,1675.158142,1975.895522,2326.860953,2851.114519,3382.12476,3261.225174,3916.58872,4574.342688,4823.533202,5050.445776,5176.453636,4850.346612,4817.176095,5229.031764,5483.972023
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.263462,2477.685524,1225.373149,1352.025726,1794.709897,2359.800338,2338.068311,1964.882893,1866.85009,1908.592601,1854.145956,1815.920091,1961.203736,2408.80011,2762.560358,3037.75311,3325.635809,4036.20277,4793.443669,4544.008835,4542.899717,5063.786986,4698.141294,5210.67583,5468.480869,4840.273123,5129.15896,5417.642019,6083.718948
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,48.27986548,59.46752756,57.99180012,60.47565,71.15470324,79.15748792,90.10019367,84.59764892,128.151032,142.3778567,156.4059494,178.9909445,229.3460449,248.1889337,212.7201131,180.5134612,171.9995887,160.2281015,177.7599163,232.8926085,259.3119491,265.4390139,262.9678504,317.3893069,315.4563173,319.8380297,310.1382515,223.018023,282.341255,282.6330008,267.1891588,281.8726309,323.1686388,269.8711377,307.4369205,334.8365206,392.524759,440.1684418,488.8281374,522.5783724,596.6901888,690.8824398,698.2183825,709.5819646,836.5098094,778.6694625,805.2596685,847.1502669,751.1704966,779.874933,828.6132202,901.4031007
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,828.4216803,874.0663356,975.7588009,1143.620203,1245.361225,1560.112154,1726.559448,2037.897337,2558.740255,3195.552586,3948.403126,3898.243037,3788.050632,3527.04,3332.885357,3322.421283,4194.653939,5083.669139,5814.364771,6040.609862,7191.923603,7558.277383,8220.245518,7296.310144,8000.518005,9114.358065,9397.800918,9679.882857,10183.67599,10648.9889,11039.05651,11021.78636,11843.93902,13689.98999,15109.05497,15835.34667,16671.5672,19375.5696,21928.70067,20675.58259,21087.79469,22823.44311,21931.74762,23830.93706,25961.32788,24046.27535,25128.93738,27241.09064,30074.74119
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.6062319,137.1683267,142.0822652,217.3904189,217.5942826,244.8823499,294.1631813,406.7286892,638.1490599,734.4460067,979.05163,1176.242453,1165.794329,1162.33144,1251.820765,1133.002816,1192.495338,1249.828757,1325.952924
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.436297,1201.196799,1341.043569,1523.876303,1535.180326,1529.634441,1588.769233,1617.280861,1644.191605,1568.377788,1738.703966,1980.340041,2292.407962,2617.200937,3178.772355,3847.273746,3658.797872,4157.876099,4629.722562,5010.581884,4623.352411,4469.444244,3960.769906,3924.923357,3817.686174,
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.072633,1909.598702,2106.635068,2789.159065,3380.165121,3674.617924,4425.678873,5976.391922,7367.751909,6727.10552,6682.281158,7318.74469,6586.721279,7186.431924,7378.345289,6514.272695,7028.936577,7784.06529,8760.692286
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,1332.640563,1435.767097,1495.015749,1121.664164,1137.690354,1465.447661,1485.538896,1533.444305,1670.690529,1172.443066,1072.636319,587.3032317,339.5220871,405.9748378,631.92009,580.9108441,505.5944739,477.3347341,444.9951451,474.2168965,524.0553079,571.5926395,646.1932563,797.9786853,998.8313648,1334.211681,1632.726952,2136.563214,1714.360545,2643.292914,3757.558633,4351.88692,4366.075901,4158.525715,3918.579174,3660.150746,3671.948419,4103.697493
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21978.77439,21381.60733,21136.84799,18764.812,17715.90136,16986.90668,17189.93135,14669.7913,14804.24673,13571.05828,13827.7697,14274.24065,15278.90787,16690.5701,22246.74308,28163.78487,
